sample_id,species_true,n_rows,n_correct,n_incorrect,incorrect_rate,most_common_wrong_pred,n_incorrect_to_most_common,mean_conf_to_most_common,mean_conf_overall,err_by_shot_1,err_by_shot_3,err_by_shot_5,err_by_shot_10,err_by_shot_25,sex,life_stage,attached,dorsal_image_path,ventral_image_path
234-01,Amblyomma americanum,453,101,352,0.7770419426048565,Haemaphysalis longicornis,320,0.5099704595989203,0.46344397454869296,0.673469387755102,0.6868686868686869,0.7204301075268817,0.896551724137931,0.9605263157894737,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/234-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/234-01-02.jpg"
235-01,Dermacentor variabilis,483,475,8,0.016563146997929608,Amblyomma americanum,4,0.2533854215910905,0.6190787118048264,0.08,0.0,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/235-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/235-01-02.jpg"
238-01,Dermacentor variabilis,477,474,3,0.006289308176100629,Ixodes scapularis,2,0.25,0.6518619154876183,0.030612244897959183,0.0,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/238-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/238-01-02.jpg"
239-01,Dermacentor variabilis,487,484,3,0.006160164271047228,Ixodes scapularis,1,0.2511245504110279,0.6464323714812319,0.03,0.0,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/239-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/239-01-02.jpg"
24-01,Dermacentor variabilis,485,288,197,0.4061855670103093,Haemaphysalis longicornis,93,0.3420565036044994,0.3665166389203127,0.36,0.43434343434343436,0.5612244897959183,0.5151515151515151,0.1348314606741573,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/24-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/24-01-2.jpg"
240-01,Dermacentor variabilis,487,481,6,0.012320328542094456,Ixodes scapularis,4,0.2512241612112957,0.6073602274911178,0.05,0.010101010101010102,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/240-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/240-01-02.jpg"
241-01,Amblyomma americanum,467,334,133,0.284796573875803,Haemaphysalis longicornis,84,0.38950044940237855,0.4605371088268973,0.5959595959595959,0.24242424242424243,0.2755102040816326,0.21739130434782608,0.0379746835443038,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/241-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/241-01-02.jpg"
243-01,Ixodes scapularis,472,283,189,0.4004237288135593,Amblyomma americanum,128,0.37543322745550284,0.40956614420225607,0.36,0.5408163265306123,0.44329896907216493,0.41304347826086957,0.2235294117647059,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/243-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/243-01-02.jpg"
244-01,Ixodes scapularis,475,461,14,0.029473684210526315,Dermacentor variabilis,8,0.25,0.5900773647551312,0.11,0.02040816326530612,0.010101010101010102,0.0,0.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/244-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/244-01-02.jpg"
248-01,Dermacentor variabilis,485,476,9,0.018556701030927835,Haemaphysalis longicornis,5,0.26891502112913745,0.5781086087269613,0.07,0.0,0.020202020202020204,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/248-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/248-01-02.jpg"
25-01,Ixodes scapularis,472,442,30,0.0635593220338983,Haemaphysalis longicornis,13,0.25010419375586923,0.6168960822647828,0.26,0.020618556701030927,0.02040816326530612,0.0,0.0,,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/25-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/25-01-2.jpg"
250-01,Ixodes scapularis,464,445,19,0.040948275862068964,Haemaphysalis longicornis,10,0.30464665477372443,0.572469593744928,0.11,0.050505050505050504,0.031578947368421054,0.0,0.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/250-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/250-01-02.jpg"
251-01,Ixodes scapularis,480,412,68,0.14166666666666666,Amblyomma americanum,43,0.32846595231203285,0.5461733179696484,0.25,0.25510204081632654,0.1134020618556701,0.07368421052631578,0.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/251-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/251-01-02.jpg"
252-01,Amblyomma americanum,456,376,80,0.17543859649122806,Haemaphysalis longicornis,64,0.36180168058180967,0.48279625535593446,0.38,0.20212765957446807,0.14285714285714285,0.09090909090909091,0.013157894736842105,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/252-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/252-01-02.jpg"
254-01,Dermacentor variabilis,484,400,84,0.17355371900826447,Haemaphysalis longicornis,45,0.339885343216068,0.4415913950684815,0.24242424242424243,0.21428571428571427,0.23232323232323232,0.13541666666666666,0.03260869565217391,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/254-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/254-01-02.jpg"
255-01,Dermacentor variabilis,484,477,7,0.014462809917355372,Ixodes scapularis,4,0.25188153029541144,0.6316795135120234,0.06,0.01,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/255-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/255-01-02.jpg"
256-01,Dermacentor variabilis,485,477,8,0.016494845360824743,Haemaphysalis longicornis,4,0.26458958131743404,0.5847954183014806,0.06060606060606061,0.02,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/256-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/256-01-02.jpg"
258-01,Dermacentor variabilis,485,372,113,0.2329896907216495,Haemaphysalis longicornis,75,0.3558205361371083,0.4158547082832982,0.22,0.32323232323232326,0.2755102040816326,0.2736842105263158,0.06451612903225806,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/258-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/258-01-02.jpg"
259-01,Ixodes scapularis,467,454,13,0.027837259100642397,Amblyomma americanum,6,0.27951387694238444,0.599323840864013,0.09183673469387756,0.03125,0.010526315789473684,0.0,0.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/259-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/259-01-02.jpg"
26-01,Haemaphysalis longicornis,368,282,86,0.23369565217391305,Amblyomma americanum,70,0.33425265816355665,0.4687117081560942,0.4742268041237113,0.22105263157894736,0.20454545454545456,0.015873015873015872,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/26-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/26-01-2.jpg"
260-01,Dermacentor variabilis,487,483,4,0.008213552361396304,Ixodes scapularis,4,0.25,0.619239517554336,0.04,0.0,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/260-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/260-01-02.jpg"
261-01,Dermacentor variabilis,487,28,459,0.9425051334702259,Haemaphysalis longicornis,315,0.3992209388142105,0.37524648068529587,0.8469387755102041,0.9393939393939394,0.9696969696969697,0.9696969696969697,0.9891304347826086,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/261-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/261-01-02.jpg"
262-01,Dermacentor variabilis,492,442,50,0.1016260162601626,Haemaphysalis longicornis,26,0.3164246140599537,0.4977076967547395,0.23,0.14432989690721648,0.1,0.030612244897959183,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/262-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/262-01-02.jpg"
264-01,Ixodes scapularis,478,466,12,0.02510460251046025,Dermacentor variabilis,6,0.25,0.6109871261528367,0.1,0.020202020202020204,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/264-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/264-01-02.jpg"
265-01,Dermacentor variabilis,486,483,3,0.006172839506172839,Ixodes scapularis,2,0.25,0.6379984813434816,0.03,0.0,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/265-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/265-01-02.jpg"
268-01,Ixodes scapularis,467,448,19,0.04068522483940043,Amblyomma americanum,8,0.3054143299976307,0.5814740525173806,0.1,0.06060606060606061,0.031578947368421054,0.0,0.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/268-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/268-01-02.jpg"
27-01,Ixodes scapularis,467,428,39,0.0835117773019272,Dermacentor variabilis,21,0.25170464918838015,0.5949953932538236,0.29,0.061224489795918366,0.031578947368421054,0.010416666666666666,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/27-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/27-01-2.jpg"
27-02,Ixodes scapularis,465,424,41,0.08817204301075268,Amblyomma americanum,26,0.2963700138204101,0.5949897517477013,0.2857142857142857,0.08,0.041666666666666664,0.01098901098901099,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/27-02-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/27-02-2.jpg"
270-01,Ixodes scapularis,470,462,8,0.01702127659574468,Amblyomma americanum,4,0.25,0.6187150098349204,0.08163265306122448,0.0,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/270-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/270-01-02.jpg"
273-01,Ixodes scapularis,473,436,37,0.07822410147991543,Amblyomma americanum,23,0.32631183453827894,0.5231418561349312,0.15151515151515152,0.14,0.06315789473684211,0.02127659574468085,0.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/273-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/273-01-02.jpg"
274-01,Ixodes scapularis,468,421,47,0.10042735042735043,Amblyomma americanum,32,0.3099617466525448,0.5655433830041069,0.18556701030927836,0.21875,0.05102040816326531,0.03225806451612903,0.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/274-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/274-01-02.jpg"
276-01,Amblyomma americanum,454,403,51,0.11233480176211454,Haemaphysalis longicornis,39,0.3250234707846713,0.5120193090041798,0.31,0.11224489795918367,0.08163265306122448,0.011494252873563218,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/276-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/276-01-02.jpg"
277-01,Dermacentor variabilis,489,486,3,0.006134969325153374,Amblyomma americanum,1,0.25,0.6388854661001073,0.03,0.0,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/277-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/277-01-02.jpg"
279-01,Dermacentor variabilis,486,481,5,0.0102880658436214,Haemaphysalis longicornis,3,0.25,0.6741194495304983,0.050505050505050504,0.0,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/279-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/279-01-02.jpg"
28-01,Ixodes scapularis,460,423,37,0.08043478260869565,Amblyomma americanum,19,0.28671242486843296,0.5955410899605786,0.29292929292929293,0.05,0.021739130434782608,0.011363636363636364,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/28-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/28-01-2.jpg"
284-01,Ixodes scapularis,465,426,39,0.08387096774193549,Amblyomma americanum,30,0.31128139682826633,0.5420982206635019,0.11,0.19387755102040816,0.06060606060606061,0.03409090909090909,0.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/284-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/284-01-02.jpg"
286-01,Dermacentor variabilis,490,480,10,0.02040816326530612,Amblyomma americanum,7,0.2848685560409804,0.541478480395119,0.07,0.0,0.020202020202020204,0.010416666666666666,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/286-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/286-01-02.jpg"
287-01,Dermacentor variabilis,488,473,15,0.030737704918032786,Amblyomma americanum,8,0.28271000926739404,0.5577266373930313,0.11,0.020202020202020204,0.01,0.01020408163265306,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/287-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/287-01-02.jpg"
288-01,Amblyomma americanum,452,391,61,0.13495575221238937,Haemaphysalis longicornis,39,0.321797045408815,0.504940829775312,0.32323232323232326,0.18556701030927836,0.08602150537634409,0.03333333333333333,0.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/288-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/288-01-02.jpg"
29-01,Haemaphysalis longicornis,363,271,92,0.2534435261707989,Amblyomma americanum,79,0.3554242939139811,0.460940068690258,0.4631578947368421,0.25555555555555554,0.24444444444444444,0.04285714285714286,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/29-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/29-01-2.jpg"
29-02,Haemaphysalis longicornis,381,221,160,0.4199475065616798,Amblyomma americanum,139,0.363193794183423,0.38656151027968777,0.4845360824742268,0.449438202247191,0.5952380952380952,0.28378378378378377,0.05405405405405406,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/29-02-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/29-02-2.jpg"
290-01,Ixodes scapularis,470,361,109,0.23191489361702128,Amblyomma americanum,60,0.31821369848114434,0.44870666965884215,0.3673469387755102,0.38144329896907214,0.23404255319148937,0.14285714285714285,0.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/290-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/290-01-02.jpg"
292-01,Dermacentor variabilis,485,479,6,0.012371134020618556,Haemaphysalis longicornis,3,0.25,0.6618697639882927,0.06060606060606061,0.0,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/292-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/292-01-02.jpg"
293-01,Dermacentor variabilis,490,485,5,0.01020408163265306,Amblyomma americanum,2,0.25073394945064764,0.6411869808550825,0.050505050505050504,0.0,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/293-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/293-01-02.jpg"
295-01,Dermacentor variabilis,485,483,2,0.004123711340206186,Haemaphysalis longicornis,1,0.25,0.6566254618692652,0.02,0.0,0.0,0.0,0.0,Female,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/295-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/295-01-02.jpg"
296-01,Ixodes scapularis,463,20,443,0.9568034557235421,Haemaphysalis longicornis,259,0.4071130975093651,0.3890040122805215,0.9081632653061225,0.9270833333333334,0.9696969696969697,0.9893617021276596,1.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/296-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/296-01-02.jpg"
297-01,Ixodes scapularis,467,431,36,0.07708779443254818,Amblyomma americanum,23,0.32481348922683057,0.5479807995449819,0.07142857142857142,0.1958762886597938,0.07216494845360824,0.03296703296703297,0.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/297-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/297-01-02.jpg"
298-01,Ixodes scapularis,466,439,27,0.05793991416309013,Amblyomma americanum,15,0.2788909877769203,0.5669694927579938,0.15,0.08,0.041666666666666664,0.0,0.0,,Nymph,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/298-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/298-01-02.jpg"
299-01,Dermacentor variabilis,483,477,6,0.012422360248447204,Haemaphysalis longicornis,3,0.25059793417083975,0.663219754022838,0.06060606060606061,0.0,0.0,0.0,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/299-01-01.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/299-01-02.jpg"
30-01,Dermacentor variabilis,484,460,24,0.049586776859504134,Amblyomma americanum,14,0.3041121180809063,0.5157153601748939,0.09,0.09183673469387756,0.030927835051546393,0.03125,0.0,Male,Adult,,"/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/30-01-1.jpg","/Users/jayjivandas/Library/CloudStorage/OneDrive-TheOhioStateUniversity/Research-Onedrive/Imageomics/Bryant, Cece's files - Tick Images - Copy copy/30-01-2.jpg"
