sample_id,species_true,n_rows,n_correct,n_incorrect,incorrect_rate,most_common_wrong_pred,n_incorrect_to_most_common,mean_conf_to_most_common,mean_conf_overall,err_by_shot_1,err_by_shot_3,err_by_shot_5,err_by_shot_10,err_by_shot_20,sex,life_stage,attached,dorsal_image_path,ventral_image_path
ZOE-0014-03,Amblyomma americanum,462,315,147,0.3181818181818182,Haemaphysalis longicornis,72,0.1761075782478655,0.3059535149740638,0.7373737373737373,0.45918367346938777,0.2653061224489796,0.03409090909090909,0.0,,Nymph,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0014-03-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0014-03-02.jpg
ZOE-0014-18,Amblyomma americanum,471,322,149,0.31634819532908703,Haemaphysalis longicornis,70,0.17653054401870427,0.33707416208375557,0.7551020408163265,0.4387755102040816,0.30526315789473685,0.03296703296703297,0.0,Male,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0014-18-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0014-18-02.jpg
ZOE-0014-06,Ixodes scapularis,476,330,146,0.3067226890756303,Ixodes cookei,100,0.23289022271932314,0.3119548735910979,0.5102040816326531,0.40404040404040403,0.29896907216494845,0.23958333333333334,0.046511627906976744,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0014-06-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0014-06-02.jpg
19-02,Amblyomma americanum,466,324,142,0.30472103004291845,Haemaphysalis leporispalustris,65,0.18760827352182102,0.3535182157757114,0.75,0.422680412371134,0.1958762886597938,0.07692307692307693,0.0,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/19-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/19-02-2.jpg
ZOE-0096-02,Amblyomma americanum,466,324,142,0.30472103004291845,Ixodes dentatus,72,0.17963079761653683,0.31503089541369433,0.696969696969697,0.38144329896907214,0.24468085106382978,0.125,0.0125,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0096-02-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0096-02-02.jpg
T9842,Haemaphysalis leporispalustris,418,291,127,0.3038277511961722,Amblyomma americanum,60,0.27595267718154015,0.3505920017855068,0.5612244897959183,0.26373626373626374,0.34444444444444444,0.16049382716049382,0.06896551724137931,,Larva,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9842-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9842-02.jpg
643-01,Ixodes scapularis,472,329,143,0.3029661016949153,Ixodes cookei,49,0.18209241384956748,0.28967014861582346,0.5714285714285714,0.4270833333333333,0.2828282828282828,0.15789473684210525,0.03571428571428571,Female,Adult,"Yes, 24+ hours",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/643-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/643-01-02.jpg
ZOE-0014-12,Amblyomma americanum,464,324,140,0.3017241379310345,Haemaphysalis longicornis,57,0.17439277573414963,0.2970082630306059,0.75,0.4020618556701031,0.23958333333333334,0.06666666666666667,0.0,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0014-12-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0014-12-02.jpg
T20344,Amblyomma americanum,482,338,144,0.2987551867219917,Haemaphysalis leporispalustris,55,0.1949492722055998,0.34429508645210544,0.71,0.43434343434343436,0.2857142857142857,0.021739130434782608,0.0,Male,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T20344-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T20344-02.jpg
T9843,Haemaphysalis leporispalustris,439,308,131,0.2984054669703872,Ixodes cookei,54,0.17215440687750688,0.33864801958377544,0.6,0.28865979381443296,0.3229166666666667,0.12345679012345678,0.03076923076923077,,Larva,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9843-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9843-02.jpg
T19582,Haemaphysalis leporispalustris,424,298,126,0.2971698113207547,Haemaphysalis longicornis,58,0.1818775267423307,0.29588869973146065,0.6145833333333334,0.33707865168539325,0.3,0.11363636363636363,0.0,,Nymph,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19582-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19582-02.jpg
51-01,Haemaphysalis longicornis,420,296,124,0.29523809523809524,Dermacentor variabilis,41,0.16332136394145436,0.2947669767969514,0.67,0.34408602150537637,0.21505376344086022,0.06493506493506493,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/51-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/51-01-2.jpg
37-03,Amblyomma americanum,478,337,141,0.29497907949790797,Haemaphysalis longicornis,58,0.18398715519638154,0.32216720586973335,0.75,0.43,0.19791666666666666,0.042105263157894736,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/37-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/37-03-2.jpg
T6734,Haemaphysalis leporispalustris,417,294,123,0.2949640287769784,Amblyomma americanum,83,0.26300664595553935,0.35606166534197875,0.4897959183673469,0.35294117647058826,0.30526315789473685,0.19736842105263158,0.015873015873015872,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T6734-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T6734-02.jpg
47-02,Haemaphysalis longicornis,421,297,124,0.29453681710213775,Haemaphysalis leporispalustris,43,0.1693975405241122,0.335706053049624,0.5204081632653061,0.40425531914893614,0.25274725274725274,0.15584415584415584,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/47-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/47-02-2.jpg
434-01,Dermacentor variabilis,488,345,143,0.2930327868852459,Haemaphysalis longicornis,62,0.2333334813837828,0.28675719552063583,0.35,0.41414141414141414,0.3163265306122449,0.30526315789473685,0.07291666666666667,Female,Adult,"Yes, 24+ hours",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/434-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/434-01-02.jpg
T14499,Amblyomma americanum,471,333,138,0.2929936305732484,Haemaphysalis leporispalustris,76,0.1699586402926745,0.3249042165942169,0.76,0.3645833333333333,0.25252525252525254,0.02127659574468085,0.0,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14499-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14499-02.jpg
43-03,Dermacentor variabilis,485,343,142,0.2927835051546392,Amblyomma maculatum,84,0.15325416947735904,0.31171188848525805,0.56,0.37373737373737376,0.29591836734693877,0.14583333333333334,0.06521739130434782,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/43-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/43-03-2.jpg
195-01,Amblyomma americanum,465,330,135,0.2903225806451613,Haemaphysalis longicornis,58,0.18654716160714263,0.3122269099256831,0.7676767676767676,0.3473684210526316,0.21875,0.05434782608695652,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/195-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/195-01-02.jpg
342-01,Amblyomma americanum,462,328,134,0.29004329004329005,Dermacentor variabilis,85,0.16229049622932054,0.28238452878352877,0.73,0.36,0.22580645161290322,0.04395604395604396,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/342-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/342-01-02.jpg
T9977,Haemaphysalis leporispalustris,420,302,118,0.28095238095238095,Amblyomma americanum,38,0.20281212029350656,0.31469903388292675,0.6363636363636364,0.3118279569892473,0.18181818181818182,0.11764705882352941,0.0,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9977-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9977-02.jpg
107-01,Dermacentor variabilis,489,352,137,0.28016359918200406,Amblyomma maculatum,132,0.1721461208880233,0.30066413519793034,0.66,0.39,0.22105263157894736,0.11578947368421053,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/107-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/107-01-02.jpg
T17478,Ixodes cookei,432,312,120,0.2777777777777778,Haemaphysalis longicornis,51,0.19936984944139774,0.2913705806494627,0.4742268041237113,0.41237113402061853,0.28888888888888886,0.09523809523809523,0.0,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17478-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17478-02.jpg
491-01,Amblyomma americanum,470,340,130,0.2765957446808511,Haemaphysalis leporispalustris,63,0.1741127492049407,0.3445278425237581,0.7244897959183674,0.3333333333333333,0.24210526315789474,0.03333333333333333,0.0,,Nymph,"Yes, less than 24 hours",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/491-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/491-01-02.jpg
35-01,Amblyomma americanum,471,342,129,0.27388535031847133,Haemaphysalis longicornis,63,0.18105825434596987,0.3410578784543744,0.74,0.35714285714285715,0.15463917525773196,0.053763440860215055,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/35-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/35-01-2.jpg
OPL-0102-03,Haemaphysalis longicornis,432,314,118,0.27314814814814814,Haemaphysalis leporispalustris,49,0.17765606046308186,0.29887974958454605,0.47959183673469385,0.40625,0.23655913978494625,0.11904761904761904,0.0,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/OPL-0102-03-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/OPL-0102-03-02.jpg
T17565,Haemaphysalis leporispalustris,422,307,115,0.2725118483412322,Amblyomma americanum,47,0.243335533466408,0.35255798158698476,0.6020408163265306,0.2608695652173913,0.25842696629213485,0.11538461538461539,0.0,,Larva,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17565-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17565-02.jpg
T17479,Ixodes cookei,415,302,113,0.27228915662650605,Haemaphysalis longicornis,40,0.19984123354107125,0.27967809848443054,0.4742268041237113,0.3548387096774194,0.23255813953488372,0.1625,0.01694915254237288,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17479-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17479-02.jpg
337-01,Amblyomma americanum,465,339,126,0.2709677419354839,Dermacentor variabilis,58,0.16178882508099732,0.2878959740231466,0.64,0.3979591836734694,0.20408163265306123,0.034482758620689655,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/337-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/337-01-02.jpg
T16319a,Ixodes cookei,426,311,115,0.2699530516431925,Ixodes dentatus,102,0.18632725266530678,0.3429084800097806,0.6161616161616161,0.32967032967032966,0.20430107526881722,0.04938271604938271,0.016129032258064516,,Larva,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T16319a-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T16319a-02.jpg
358-02,Ixodes scapularis,481,352,129,0.2681912681912682,Amblyomma americanum,36,0.21204105378118404,0.27102666156948557,0.53,0.31,0.3125,0.1276595744680851,0.03296703296703297,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/358-02-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/358-02-02.jpg
61-02,Amblyomma americanum,455,333,122,0.2681318681318681,Haemaphysalis leporispalustris,59,0.14534794344510998,0.3187235998193565,0.6262626262626263,0.3020833333333333,0.22448979591836735,0.09411764705882353,0.012987012987012988,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/61-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/61-02-2.jpg
OPL-0102-04,Haemaphysalis longicornis,430,315,115,0.26744186046511625,Amblyomma americanum,43,0.22644963862001635,0.2855236752593964,0.45,0.3020833333333333,0.23404255319148937,0.23376623376623376,0.015873015873015872,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/OPL-0102-04-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/OPL-0102-04-02.jpg
178-01,Ixodes scapularis,475,348,127,0.2673684210526316,Amblyomma americanum,61,0.22046362019128707,0.26601565331973737,0.41836734693877553,0.33,0.30612244897959184,0.21505376344086022,0.03488372093023256,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/178-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/178-01-02.jpg
T14621,Amblyomma americanum,465,344,121,0.26021505376344084,Haemaphysalis leporispalustris,81,0.18135019068877664,0.38391982115771467,0.68,0.336734693877551,0.18947368421052632,0.022727272727272728,0.0,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14621-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14621-02.jpg
ZOE-0079-06,Amblyomma americanum,470,348,122,0.25957446808510637,Ixodes dentatus,72,0.16715467580796375,0.3595488206964432,0.7070707070707071,0.34375,0.18947368421052632,0.011111111111111112,0.0,Male,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0079-06-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0079-06-02.jpg
T15306,Amblyomma americanum,470,349,121,0.2574468085106383,Haemaphysalis leporispalustris,83,0.1879016316815985,0.4149912067119743,0.69,0.3333333333333333,0.18085106382978725,0.03225806451612903,0.0,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T15306-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T15306-02.jpg
36-02,Ixodes scapularis,479,356,123,0.2567849686847599,Amblyomma americanum,30,0.21984692695449753,0.29631086805505025,0.59,0.35353535353535354,0.20408163265306123,0.07526881720430108,0.02247191011235955,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/36-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/36-02-2.jpg
43-12,Amblyomma americanum,470,350,120,0.2553191489361702,Amblyomma maculatum,99,0.14368965772293704,0.36229116700140745,0.7878787878787878,0.3469387755102041,0.08333333333333333,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/43-12-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/43-12-2.jpg
T15060,Ixodes dentatus,350,261,89,0.2542857142857143,Ixodes cookei,51,0.19034134552170845,0.3543898611220329,0.41836734693877553,0.2857142857142857,0.24675324675324675,0.04918032786885246,0.0,,Larva,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T15060-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T15060-02.jpg
56-05,Amblyomma americanum,468,349,119,0.25427350427350426,Amblyomma maculatum,74,0.13910062904643514,0.3160172072463642,0.7755102040816326,0.3125,0.12244897959183673,0.010752688172043012,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/56-05-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/56-05-2.jpg
ZOE-0100-03,Dermacentor variabilis,491,367,124,0.2525458248472505,Amblyomma americanum,75,0.2828876629641362,0.2875142252957651,0.3,0.32,0.25252525252525254,0.17894736842105263,0.20618556701030927,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0100-03-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0100-03-02.jpg
42-02,Amblyomma americanum,461,345,116,0.25162689804772237,Amblyomma maculatum,74,0.1362785223137291,0.33987608789238694,0.797979797979798,0.28865979381443296,0.0967741935483871,0.0,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/42-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/42-02-2.jpg
ZOE-0090-04,Dermacentor variabilis,492,369,123,0.25,Haemaphysalis longicornis,74,0.22708978818448705,0.2673054107666006,0.19,0.4,0.24489795918367346,0.23469387755102042,0.17708333333333334,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0090-04-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0090-04-02.jpg
T9394a,Ixodes cookei,409,307,102,0.24938875305623473,Ixodes scapularis,73,0.19538804367202528,0.282154468530725,0.4845360824742268,0.3191489361702128,0.21686746987951808,0.08235294117647059,0.0,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9394a-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9394a-02.jpg
T6725,Haemaphysalis leporispalustris,438,329,109,0.24885844748858446,Amblyomma americanum,61,0.23335840458853252,0.2952509066270627,0.48,0.27835051546391754,0.21052631578947367,0.15853658536585366,0.015625,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T6725-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T6725-02.jpg
T17475,Ixodes cookei,423,318,105,0.24822695035460993,Ixodes scapularis,66,0.1919493742613051,0.3386040621004082,0.5612244897959183,0.28865979381443296,0.18888888888888888,0.06666666666666667,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17475-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17475-02.jpg
T19743,Amblyomma americanum,466,351,115,0.24678111587982832,Haemaphysalis leporispalustris,53,0.18295163369680012,0.391552304178733,0.7171717171717171,0.34782608695652173,0.11578947368421053,0.010526315789473684,0.0,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19743-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19743-02.jpg
T17472,Ixodes cookei,408,308,100,0.24509803921568626,Ixodes dentatus,31,0.15385341829159238,0.29704035139329293,0.5204081632653061,0.3125,0.19767441860465115,0.025974025974025976,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17472-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17472-02.jpg
T308a,Ixodes cookei,402,304,98,0.24378109452736318,Haemaphysalis longicornis,57,0.17647247264402116,0.2959036919139766,0.5463917525773195,0.26666666666666666,0.20454545454545456,0.04,0.0,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T308a-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T308a-02.jpg
45-03,Ixodes scapularis,481,364,117,0.24324324324324326,Ixodes dentatus,94,0.15965045032098735,0.29439445960139304,0.6565656565656566,0.35714285714285715,0.16161616161616163,0.010638297872340425,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/45-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/45-03-2.jpg
288-01,Amblyomma americanum,467,354,113,0.24197002141327623,Ixodes dentatus,88,0.16276852524752536,0.3648722035451288,0.7,0.2708333333333333,0.15151515151515152,0.023255813953488372,0.0,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/288-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/288-01-02.jpg
376-01,Amblyomma americanum,463,351,112,0.24190064794816415,Ixodes dentatus,50,0.15309042885900856,0.360473565674581,0.64,0.32653061224489793,0.16129032258064516,0.010869565217391304,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/376-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/376-01-02.jpg
GLN-0087-10,Amblyomma maculatum,351,267,84,0.23931623931623933,Dermacentor variabilis,84,0.21528908432993082,0.3477788036965515,0.2604166666666667,0.38636363636363635,0.25316455696202533,0.08064516129032258,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/GLN-0087-10-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/GLN-0087-10-02.jpg
ZOE-0079-09,Amblyomma americanum,468,357,111,0.23717948717948717,Dermacentor variabilis,42,0.1544271803977395,0.32301943846229736,0.6363636363636364,0.2755102040816326,0.19387755102040816,0.02127659574468085,0.0,Male,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0079-09-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0079-09-02.jpg
T9970,Haemaphysalis leporispalustris,435,332,103,0.2367816091954023,Amblyomma americanum,37,0.20354953180945992,0.35960149440521344,0.6224489795918368,0.26881720430107525,0.1134020618556701,0.06976744186046512,0.0,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9970-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T9970-02.jpg
T15059,Ixodes dentatus,334,255,79,0.23652694610778444,Ixodes cookei,57,0.19220114565713792,0.34951953093822113,0.32989690721649484,0.3068181818181818,0.23376623376623376,0.03571428571428571,0.0,,Larva,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T15059-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T15059-02.jpg
414-01,Amblyomma americanum,474,362,112,0.23628691983122363,Haemaphysalis longicornis,45,0.19172251680147798,0.3580612796959924,0.59,0.30927835051546393,0.1836734693877551,0.054945054945054944,0.0,Female,Adult,"Yes, less than 24 hours",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/414-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/414-01-02.jpg
T14788,Ixodes dentatus,335,256,79,0.23582089552238805,Ixodes cookei,61,0.24831783866347631,0.3090896451995056,0.23958333333333334,0.3409090909090909,0.25,0.11538461538461539,0.0,,Larva,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14788-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14788-02.jpg
T10154,Haemaphysalis leporispalustris,425,325,100,0.23529411764705882,Haemaphysalis longicornis,52,0.17034351097721911,0.3777154499595994,0.6020408163265306,0.25263157894736843,0.10638297872340426,0.09090909090909091,0.0,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T10154-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T10154-02.jpg
61-01,Amblyomma americanum,473,362,111,0.2346723044397463,Haemaphysalis leporispalustris,57,0.14709184432542324,0.3596970606738128,0.66,0.2604166666666667,0.16494845360824742,0.043478260869565216,0.0,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/61-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/61-01-2.jpg
T19581,Haemaphysalis leporispalustris,410,314,96,0.23414634146341465,Haemaphysalis longicornis,44,0.17497235840926811,0.33930597295431664,0.5531914893617021,0.2978723404255319,0.15555555555555556,0.02564102564102564,0.0,,Nymph,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19581-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19581-02.jpg
T14682,Ixodes dentatus,328,252,76,0.23170731707317074,Ixodes cookei,52,0.23071445165932813,0.32602341223421377,0.28125,0.3068181818181818,0.25,0.07142857142857142,0.0,,Larva,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14682-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14682-02.jpg
T17493,Haemaphysalis leporispalustris,415,320,95,0.2289156626506024,Ixodes cookei,44,0.17840420623911168,0.36357366636251764,0.47959183673469385,0.23404255319148937,0.20652173913043478,0.1,0.0,,Larva,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17493-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17493-02.jpg
126-01,Dermacentor variabilis,485,375,110,0.2268041237113402,Amblyomma maculatum,79,0.16132724093273557,0.28159968916335304,0.48,0.34,0.1919191919191919,0.09574468085106383,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/126-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/126-01-02.jpg
T17481,Ixodes cookei,403,312,91,0.22580645161290322,Ixodes dentatus,70,0.1739524621434649,0.34482256075537354,0.5531914893617021,0.2903225806451613,0.12941176470588237,0.0125,0.0,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17481-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17481-02.jpg
